Episode,Steps,Reward,MovingAvg,Loss,Epsilon
368,68,6.688643341064454,33.71860418701172,0.089233441524865,0.050000000000000044
369,76,37.49221023559569,33.720668999862674,0.14647622618481124,0.050000000000000044
370,74,38.135527038574224,33.727043489837655,0.10871312633861561,0.050000000000000044
371,84,37.75436664581299,33.73759346580506,0.1247947157271916,0.050000000000000044
372,89,37.57054431915283,33.74152117042542,0.1060103875888365,0.050000000000000044
373,79,37.969442710876464,34.07052091903687,0.098180831386413,0.050000000000000044
374,77,38.04944271087648,34.07252091827393,0.12823500311268227,0.050000000000000044
375,86,37.566121025085444,34.08081538581849,0.13118987180682462,0.050000000000000044
376,98,36.81037033081055,34.06959365386963,0.11910933373039778,0.050000000000000044
377,103,36.362071914672846,34.06063658180237,0.10494945625078331,0.050000000000000044
378,101,37.057782859802245,34.051888911056515,0.10460793645591429,0.050000000000000044
379,94,36.91245468139648,34.35892970085145,0.09878431417127238,0.050000000000000044
380,86,37.55301544189453,34.35513442001342,0.10240129427984357,0.050000000000000044
381,88,37.60944625854492,34.35475428733825,0.16080026934981684,0.050000000000000044
382,82,37.46143787384034,34.355556895446774,0.10339378016978139,0.050000000000000044
383,75,38.09553657531737,34.35630034332276,0.10794292826205493,0.050000000000000044
384,80,37.88309963226318,34.35380583724975,0.09427741690305994,0.050000000000000044
385,90,37.0436116027832,34.343610982513425,0.1095574607141316,0.050000000000000044
386,71,5.326336746215812,34.017062501525885,0.11193217612593107,0.050000000000000044
387,84,37.67931724548338,34.015759260940555,0.12504788294124106,0.050000000000000044
388,71,5.167019271850625,33.69133508796692,0.15484772513712375,0.050000000000000044
389,81,37.84636192321778,33.69718677787782,0.08733160655807566,0.050000000000000044
390,74,5.117106666564943,33.37511250610351,0.11472403468262102,0.050000000000000044
391,87,37.60693553924561,33.698714908218385,0.12476633742837043,0.050000000000000044
392,82,37.8525500869751,33.69874604759216,0.1347781137404282,0.050000000000000044
393,78,38.0125500869751,33.69957718696594,0.10892772762916791,0.050000000000000044
394,93,37.05913955688476,34.01390649375915,0.11295769620005802,0.050000000000000044
395,109,36.76943561553955,34.008706488418575,0.13385955280188575,0.050000000000000044
396,71,5.3532538604736075,34.004686355209344,0.11250625828831969,0.050000000000000044
397,79,37.9725500869751,34.005117424392694,0.12392969078183928,0.050000000000000044
398,81,37.88944198608398,34.00961711921691,0.10465809666080239,0.050000000000000044
399,92,37.4525435256958,34.327290184783934,0.08306421303068814,0.050000000000000044
400,80,37.92944271087647,34.330829315948485,0.09806575670372694,0.050000000000000044
401,76,38.05552520751954,34.33877273101807,0.12207233827365072,0.050000000000000044
402,74,37.9837762451172,34.66234827041627,0.13535589548582966,0.050000000000000044
403,83,37.71931365966797,34.97748872680664,0.1418124782145921,0.050000000000000044
404,108,4.613938522338886,34.652531508255,0.10768132520563624,0.050000000000000044
405,65,7.101503906249995,34.66079519462585,0.07627450901155289,0.050000000000000044
406,74,38.0611840057373,34.66775541305542,0.13582155757860556,0.050000000000000044
407,83,37.775523834228515,34.6711486541748,0.11444347610988889,0.050000000000000044
408,74,38.06117977142334,34.98900909919738,0.08498172173779961,0.050000000000000044
409,93,37.30862567901612,35.30055207710266,0.09790531035152174,0.050000000000000044
410,67,6.798035354614257,34.99213936271667,0.09027898559040988,0.050000000000000044
411,87,37.55620658874513,34.994806999969484,0.13337095132119012,0.050000000000000044
412,80,37.92944286346436,35.0002842212677,0.09895181922474876,0.050000000000000044
413,71,5.300924797058091,34.6795791091919,0.1155709252810814,0.050000000000000044
414,84,37.72309921264649,34.682992407226564,0.11568302083538756,0.050000000000000044
415,80,37.83620658874513,34.68732347755432,0.12436191684100777,0.050000000000000044
416,92,37.35620643615722,34.68307357978821,0.08048643462319413,0.050000000000000044
417,89,37.56944610595703,34.681537043762205,0.1476054811808333,0.050000000000000044
418,84,37.6079907989502,34.68900497665405,0.09708423231772724,0.050000000000000044
419,75,4.984368515014653,34.370086595916746,0.1050625225653251,0.050000000000000044
420,90,37.4977865600586,34.37727448120117,0.13087129554607801,0.050000000000000044
421,81,37.88944286346437,34.38595709266662,0.1268875011139446,0.050000000000000044
422,70,5.487388114929198,34.06153654518127,0.12360143650855338,0.050000000000000044
423,89,37.429318466186515,34.06286054840088,0.13940791584802478,0.050000000000000044
424,71,5.367193870544428,33.73803805999756,0.13054992791107842,0.050000000000000044
425,84,37.67931396484376,33.74113677253723,0.11091674083755129,0.050000000000000044
426,87,37.64944286346436,33.73833677253723,0.1417245139935236,0.050000000000000044
427,81,37.89255008697509,33.74512196884155,0.11991346305535164,0.050000000000000044
428,81,37.89255023956299,33.761084750747685,0.11991020499004258,0.050000000000000044
429,89,37.57258552551269,33.767875566101075,0.12889021026033365,0.050000000000000044
430,81,37.7993106842041,33.77062324066163,0.11506809381607139,0.050000000000000044
431,80,37.93054092407227,33.77263428840637,0.1139414215227589,0.050000000000000044
432,78,38.012550239563,33.773465429306036,0.16157899722934532,0.050000000000000044
433,92,37.0452702331543,33.76787263069153,0.0997839527528571,0.050000000000000044
434,78,38.00944286346436,33.776154789352425,0.11154085882485677,0.050000000000000044
435,89,37.360231475830076,33.770862675476074,0.11097640443718836,0.050000000000000044
436,76,38.05553188323974,33.77505592842102,0.1155627613495055,0.050000000000000044
437,77,38.049442863464364,33.7770559299469,0.10936234978499351,0.050000000000000044
438,81,37.88944286346435,33.784903556442266,0.14306751045363922,0.050000000000000044
439,101,36.890200729370115,33.780574567031856,0.11006723868079704,0.050000000000000044
440,78,38.00944286346436,33.78663010063171,0.11380657027117334,0.050000000000000044
441,79,37.92309970855714,33.792883234024046,0.10520995456631048,0.050000000000000044
442,81,37.61002502441407,33.79488912429809,0.13045602783928684,0.050000000000000044
443,77,38.05255023956299,33.80371275863647,0.10217661273895533,0.050000000000000044
444,81,37.892550086975106,33.804968485641474,0.1010699672969403,0.050000000000000044
445,82,37.852550239562994,33.80533868751525,0.16859397153574518,0.050000000000000044
446,76,37.98118949890137,33.806656153869625,0.11554747587069869,0.050000000000000044
447,85,37.50171043395995,33.807978866195675,0.1203371730797431,0.050000000000000044
448,94,37.32624248504639,33.8071887348175,0.12376072770975372,0.050000000000000044
449,76,38.09255023956299,33.81880168380738,0.13052774343247475,0.050000000000000044
450,81,37.89255023956299,33.81843275756836,0.13230350155981235,0.050000000000000044
451,87,37.51191482543946,33.821248932266236,0.13024028174407865,0.050000000000000044
452,81,37.35197708129883,33.81464320373535,0.13337112491789424,0.050000000000000044
453,75,38.13255023956299,33.81586329689026,0.1023869655529658,0.050000000000000044
454,94,37.32620723724365,33.813448271942136,0.09492333294784135,0.050000000000000044
455,81,37.866212348937985,33.82130180282593,0.13632098893508499,0.050000000000000044
456,78,37.96620677947998,33.82605852508544,0.11404968340857288,0.050000000000000044
457,71,4.9549263763427795,33.50391342887878,0.11224986938103823,0.050000000000000044
458,79,37.9725499343872,33.50524870262146,0.13478303575723233,0.050000000000000044
459,100,37.039492797851565,33.500856643295286,0.125875446703285,0.050000000000000044
460,71,5.251658172607421,33.17366781578064,0.12029586079150019,0.050000000000000044
461,87,37.21519294738769,33.168514336013786,0.08628619986789665,0.050000000000000044
462,92,37.21970256805421,33.16015609130859,0.12079295266986541,0.050000000000000044
463,79,37.50612739562988,33.15829186058044,0.11306503701577836,0.050000000000000044
464,75,38.13254993438721,33.16472041358948,0.11033280697961648,0.050000000000000044
465,81,37.70326267242433,33.16194116897583,0.09526114921189016,0.050000000000000044
466,76,38.09054092407227,33.168410456085205,0.10870086252199192,0.050000000000000044
467,94,37.279317092895496,33.164459959030154,0.16655574414007207,0.050000000000000044
468,80,37.932689170837406,33.476900417327876,0.09863199936226011,0.050000000000000044
469,89,37.572550239562986,33.477703817367555,0.13183522190940514,0.050000000000000044
470,78,37.86079044342041,33.47495645141601,0.1567720383262405,0.050000000000000044
471,90,37.22215114593506,33.46963429641724,0.14992725333819787,0.050000000000000044
472,79,37.972546882629395,33.473654322052,0.09772059146927882,0.050000000000000044
473,78,38.01255023956299,33.474085397338875,0.12881653242481825,0.050000000000000044
474,79,37.97255023956299,33.47331647262574,0.13175137411755852,0.050000000000000044
475,77,37.58612426757812,33.47351650505067,0.13733838861445327,0.050000000000000044
476,81,37.892550239562986,33.48433830413819,0.15056616180564886,0.050000000000000044
477,66,6.807590026855454,33.188793485260014,0.15584063958941083,0.050000000000000044
478,85,37.73273265838624,33.19554298324586,0.12745990264503396,0.050000000000000044
479,83,37.71620658874512,33.20358050231934,0.11296312190053692,0.050000000000000044
480,77,38.05255023956299,33.20857585029602,0.12316594938082355,0.050000000000000044
481,79,37.97255023956299,33.2122068901062,0.10649554297045062,0.050000000000000044
482,80,4.029138641357417,32.87788389778137,0.12518191919662058,0.050000000000000044
483,82,37.80309970855713,32.87495952911377,0.12326168560809116,0.050000000000000044
484,80,37.932550239563,32.87545403518677,0.11502889655530453,0.050000000000000044
485,83,37.8094430923462,32.8831123500824,0.12995272625731416,0.050000000000000044
486,73,38.175527343750005,33.21160425605775,0.09977183029157659,0.050000000000000044
487,84,37.73553073883056,33.21216639099122,0.10940679162740707,0.050000000000000044
488,88,37.53282554626465,33.53582445373535,0.1368636617183008,0.050000000000000044
489,81,4.280949935913043,33.20017033386231,0.15493869277890082,0.050000000000000044
490,80,37.932550239562985,33.52832476959229,0.15516968896845357,0.050000000000000044
491,88,37.5492635345459,33.52774804954529,0.12935863945379175,0.050000000000000044
492,95,37.19238246917725,33.521146373367316,0.11968527910740752,0.050000000000000044
493,78,37.919496154785165,33.52021583404541,0.14044502816903284,0.050000000000000044
494,85,37.59947422027588,33.52561918067932,0.1394337198751814,0.050000000000000044
495,81,37.78121551513671,33.5357369796753,0.13075518398833127,0.050000000000000044
496,90,37.046641998291015,33.85267086105347,0.11522090586109293,0.050000000000000044
497,80,37.929443168640134,33.852239791870126,0.1236289764288813,0.050000000000000044
498,80,37.883100013732914,33.8521763721466,0.10526457387022674,0.050000000000000044
499,84,37.42987560272216,33.85194969291687,0.10932061009641204,0.050000000000000044
